subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-35c7c8,A-f51f16,23-02-2024,,Basic,4,76,912,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-f9ec8f,A-30b4ca,03-10-2024,,Basic,86,1634,19608,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-5da1b8,A-684255,28-06-2024,01-08-2024,Pro,20,980,11760,FALSE,FALSE,FALSE,TRUE,annual,FALSE
S-0e9f1e,A-7c83a1,24-11-2024,,Basic,12,228,2736,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-8d516f,A-d535f6,29-09-2024,,Enterprise,12,2388,28656,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-34a131,A-2e4581,29-11-2024,,Enterprise,9,1791,21492,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-ee4c5c,A-5b1bcd,28-10-2023,,Enterprise,73,14527,174324,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-9781fe,A-40de06,21-09-2023,23-12-2024,Pro,28,1372,16464,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-527d18,A-5b1bcd,15-10-2023,,Enterprise,73,14527,174324,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-060019,A-d535f6,18-10-2024,,Basic,19,0,0,TRUE,FALSE,TRUE,FALSE,annual,TRUE
S-bc2ca5,A-7988d1,29-04-2024,,Basic,33,627,7524,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-abdeb7,A-40de06,02-06-2024,,Enterprise,28,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-d55d8a,A-dec005,28-08-2024,,Enterprise,21,4179,50148,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-99aaa4,A-f6b2fb,14-08-2024,,Basic,23,437,5244,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-cb117a,A-671f31,07-12-2024,,Enterprise,59,11741,140892,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-e5fdf9,A-9208f0,09-08-2024,,Basic,17,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-455183,A-22d9d2,05-06-2024,,Pro,8,392,4704,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-57bdc2,A-c70870,14-11-2024,,Pro,31,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-96b8d5,A-659280,15-02-2024,,Basic,20,380,4560,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-bc7cab,A-cc8c8f,19-12-2024,,Basic,48,0,0,TRUE,FALSE,TRUE,FALSE,annual,TRUE
S-751802,A-592832,03-11-2024,,Basic,18,342,4104,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-2e2d6c,A-f6b2fb,01-08-2024,,Enterprise,24,4776,57312,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-90a2c8,A-44dc83,17-06-2024,,Basic,24,456,5472,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-08fc73,A-7df7a7,07-05-2024,,Enterprise,7,1393,16716,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-89e27e,A-94f8c9,23-12-2024,,Basic,13,247,2964,FALSE,FALSE,TRUE,FALSE,monthly,TRUE
S-e4df5d,A-65c341,15-02-2024,,Pro,17,833,9996,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-73d0eb,A-592832,09-10-2024,,Basic,60,1140,13680,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-cb38be,A-f92792,05-09-2024,,Basic,2,38,456,FALSE,FALSE,TRUE,FALSE,annual,TRUE
S-415065,A-9174e0,24-12-2024,,Enterprise,37,7363,88356,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-0e1d53,A-016043,02-08-2024,,Basic,6,114,1368,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-20a297,A-34ea2f,05-09-2024,,Basic,8,152,1824,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-bf424e,A-8b0451,22-12-2024,,Enterprise,41,8159,97908,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-0b80b4,A-659280,08-02-2024,,Pro,47,2303,27636,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-c5cfb0,A-8b0451,05-10-2024,,Basic,41,0,0,TRUE,FALSE,FALSE,FALSE,monthly,FALSE
S-f4a4c8,A-c37cab,05-10-2024,13-12-2024,Enterprise,98,19502,234024,FALSE,TRUE,FALSE,TRUE,monthly,TRUE
S-16a545,A-592832,30-09-2024,,Basic,35,665,7980,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-f95951,A-02fac6,10-09-2024,,Pro,22,1078,12936,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-1e349b,A-2e4581,13-11-2024,,Basic,102,1938,23256,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-d660d6,A-cab532,01-05-2024,,Basic,33,627,7524,FALSE,FALSE,TRUE,FALSE,annual,TRUE
S-1bb4f4,A-6843f2,19-12-2024,,Basic,21,399,4788,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-c43200,A-94c3cd,15-12-2024,,Enterprise,32,6368,76416,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-1da72c,A-4bfa33,12-12-2024,,Basic,20,380,4560,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-9e15d0,A-02fac6,19-01-2024,,Pro,22,1078,12936,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-9e7060,A-c62e55,15-01-2024,,Basic,10,190,2280,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-15a8c0,A-700ade,29-12-2024,,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-27ab7f,A-dcc2f0,23-12-2023,,Basic,25,475,5700,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-bedd26,A-20736a,03-09-2024,,Enterprise,50,9950,119400,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-1319ac,A-e3bd71,02-06-2024,,Basic,91,1729,20748,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-abd9be,A-2b9d3e,23-03-2024,,Pro,18,882,10584,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-56ed05,A-bbc346,24-12-2024,,Pro,19,0,0,TRUE,FALSE,TRUE,FALSE,annual,TRUE
S-d20d7c,A-970c97,14-07-2024,,Enterprise,28,5572,66864,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-da4a98,A-d4e0d4,18-10-2024,,Basic,117,2223,26676,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-4a90fd,A-d27f50,26-08-2024,,Pro,44,2156,25872,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-cd4d67,A-40de06,08-09-2024,,Basic,28,532,6384,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-d6cffe,A-e7a1e2,10-10-2024,,Enterprise,6,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-53bced,A-a1bbb6,06-07-2023,13-11-2023,Pro,5,245,2940,FALSE,FALSE,FALSE,TRUE,monthly,FALSE
S-772ef0,A-c7ffc2,25-02-2024,,Pro,30,1470,17640,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-f4059b,A-c70870,15-12-2024,,Pro,43,0,0,TRUE,TRUE,FALSE,FALSE,annual,TRUE
S-71827b,A-65c341,15-11-2024,23-11-2024,Pro,39,1911,22932,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-063586,A-13466a,23-05-2024,27-09-2024,Enterprise,22,4378,52536,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-478ae9,A-e4bf56,26-11-2024,,Pro,35,1715,20580,FALSE,FALSE,TRUE,FALSE,monthly,FALSE
S-018501,A-a865bd,19-09-2024,,Pro,56,2744,32928,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-7536e5,A-3f9cc0,25-06-2024,,Basic,22,418,5016,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-c80ac4,A-43a9e3,29-11-2023,,Basic,18,342,4104,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-9f4914,A-417d2f,31-10-2024,,Basic,37,703,8436,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-67c2c9,A-396e5f,15-11-2024,,Pro,7,343,4116,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-5eeb46,A-37f969,05-06-2024,,Basic,30,570,6840,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-e71f4a,A-5a184f,20-01-2024,,Basic,7,133,1596,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-812c7c,A-f5641b,08-06-2024,,Basic,31,0,0,TRUE,FALSE,FALSE,FALSE,monthly,FALSE
S-18356d,A-779e4e,28-01-2023,,Enterprise,18,3582,42984,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-23a6c5,A-dfbd31,31-12-2023,,Enterprise,24,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-934bd4,A-ccc747,04-11-2024,,Basic,16,304,3648,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-695606,A-0f3e88,31-12-2023,,Basic,16,304,3648,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-c59d50,A-7a0d69,21-07-2024,,Basic,40,0,0,TRUE,FALSE,FALSE,FALSE,monthly,FALSE
S-009027,A-1b7577,28-10-2024,,Enterprise,9,1791,21492,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-f6f97e,A-02cd81,29-06-2024,03-08-2024,Pro,44,2156,25872,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-8b3e35,A-e693b6,19-07-2024,,Enterprise,55,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-d1201a,A-b2af2e,27-08-2024,,Pro,18,882,10584,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-c7c366,A-9208f0,11-07-2023,,Enterprise,38,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-c1d6cf,A-dcc2f0,15-01-2024,,Enterprise,16,3184,38208,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-ba672b,A-1b9609,01-05-2024,,Pro,4,196,2352,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-1f149a,A-5a3eb9,18-08-2024,,Pro,21,1029,12348,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-e14e00,A-a7bd4b,05-10-2023,,Pro,6,294,3528,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-7b3464,A-c16101,17-09-2024,,Enterprise,7,1393,16716,FALSE,FALSE,TRUE,FALSE,annual,FALSE
S-ea3c2c,A-d792a6,31-05-2023,,Enterprise,9,1791,21492,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-d90f5e,A-bd4513,15-12-2024,22-12-2024,Basic,50,950,11400,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-9cca23,A-3a5ad8,20-12-2024,,Enterprise,9,1791,21492,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-b7d291,A-f6b2fb,17-10-2024,17-12-2024,Pro,23,1127,13524,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-ae1278,A-2ebb4b,02-07-2024,13-08-2024,Pro,41,2009,24108,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-a5d949,A-e19ff6,11-08-2024,,Enterprise,2,0,0,TRUE,FALSE,FALSE,FALSE,annual,FALSE
S-cfa635,A-503d5a,07-03-2024,,Basic,50,950,11400,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-001561,A-1b7577,12-12-2024,,Enterprise,6,1194,14328,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-c5e371,A-956988,15-12-2024,,Pro,41,2009,24108,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-539566,A-4e960a,11-03-2024,,Basic,12,228,2736,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-36b46e,A-202b67,27-03-2024,,Pro,11,539,6468,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-b94bce,A-f51f16,06-04-2024,,Enterprise,2,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-f8357e,A-f17767,01-11-2023,,Basic,2,38,456,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-1bdc35,A-bcf87c,28-10-2024,,Basic,10,190,2280,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-56c529,A-856b1e,17-12-2023,,Pro,30,1470,17640,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-cdfe99,A-296d7c,26-11-2024,,Pro,6,294,3528,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-e11518,A-3ce5b8,15-12-2023,,Pro,189,9261,111132,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-82a7dd,A-309e54,20-12-2024,,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-f110db,A-86902e,22-06-2024,,Enterprise,34,6766,81192,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-651c01,A-bd4708,28-08-2024,,Basic,37,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-531970,A-ff3c73,17-09-2024,,Basic,45,855,10260,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-93ce26,A-726cfa,03-12-2023,27-07-2024,Enterprise,11,0,0,TRUE,FALSE,FALSE,TRUE,monthly,TRUE
S-b520e9,A-427b69,15-09-2024,,Enterprise,26,5174,62088,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-ade2d5,A-bcbe98,22-09-2024,,Enterprise,46,0,0,TRUE,FALSE,FALSE,FALSE,monthly,FALSE
S-767957,A-751c58,28-08-2024,,Enterprise,15,0,0,TRUE,TRUE,FALSE,FALSE,annual,TRUE
S-2c80ba,A-4ae22a,26-11-2024,,Basic,6,114,1368,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-cd0f21,A-b78bf8,08-12-2024,,Enterprise,49,9751,117012,FALSE,TRUE,TRUE,FALSE,annual,TRUE
S-18f498,A-684255,29-10-2024,,Basic,28,532,6384,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-d61475,A-89ee83,20-12-2024,,Basic,3,57,684,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-66ffe0,A-625d0b,21-11-2024,,Pro,38,1862,22344,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-fd790e,A-7920cc,30-11-2023,,Basic,39,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-d1a6c6,A-443b7c,26-12-2024,29-12-2024,Basic,17,323,3876,FALSE,FALSE,FALSE,TRUE,monthly,FALSE
S-6c1ca5,A-977ca0,07-01-2024,06-06-2024,Basic,6,114,1368,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-ea71b5,A-bad8c1,12-12-2023,,Enterprise,10,0,0,TRUE,TRUE,FALSE,FALSE,annual,TRUE
S-61c27e,A-158f4e,02-06-2023,,Basic,61,1159,13908,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-a7d34e,A-a7bd4b,31-05-2024,,Pro,51,2499,29988,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-0eba5a,A-fb186e,22-12-2024,,Enterprise,29,5771,69252,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-1d661c,A-9c18c4,30-11-2023,,Enterprise,12,2388,28656,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-6a56f1,A-684255,17-10-2024,,Pro,12,588,7056,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-ff4a47,A-f03140,04-10-2024,,Enterprise,27,5373,64476,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-9e74ba,A-b48f73,06-12-2024,,Enterprise,80,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-d53c0a,A-8e47ca,28-03-2024,,Enterprise,19,3781,45372,FALSE,TRUE,FALSE,FALSE,annual,FALSE
S-22cbb3,A-92a3af,30-10-2024,,Pro,77,3773,45276,FALSE,FALSE,TRUE,FALSE,monthly,FALSE
S-5313fa,A-e40f45,17-05-2024,,Enterprise,21,4179,50148,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-d8fa45,A-5a215a,18-10-2024,,Basic,87,1653,19836,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-24d19a,A-34ea2f,10-09-2024,,Pro,8,392,4704,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-c87391,A-fe79a5,08-12-2024,,Pro,9,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-a9952f,A-0aaf6e,18-08-2024,,Pro,11,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-3867d6,A-e60f9d,23-12-2024,,Pro,29,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-60cb51,A-4c38bc,21-04-2024,25-10-2024,Basic,36,684,8208,FALSE,FALSE,FALSE,TRUE,monthly,FALSE
S-8ba974,A-cc98bc,03-07-2024,23-08-2024,Pro,32,1568,18816,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-f7e37f,A-794a0b,07-08-2023,,Pro,23,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-ff1b11,A-dcc2f0,30-11-2024,,Basic,32,608,7296,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-f6e116,A-4d1e75,31-10-2024,,Pro,20,980,11760,FALSE,FALSE,TRUE,FALSE,monthly,TRUE
S-ed7a72,A-533452,21-11-2024,,Pro,25,1225,14700,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-27e42e,A-600734,02-03-2024,,Pro,29,1421,17052,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-bd3e24,A-ffc04f,21-12-2024,21-12-2024,Pro,13,637,7644,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-9e64bd,A-c7e58b,07-09-2024,,Pro,16,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-ad5d94,A-35083d,30-11-2023,,Basic,19,0,0,TRUE,FALSE,FALSE,FALSE,annual,FALSE
S-44483e,A-bbc346,30-09-2024,22-10-2024,Enterprise,19,0,0,TRUE,FALSE,TRUE,TRUE,monthly,TRUE
S-b75a31,A-a8b49c,10-11-2023,,Pro,7,343,4116,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-731ee3,A-9077b0,09-11-2024,07-12-2024,Enterprise,14,2786,33432,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-0c91c4,A-2789e3,11-10-2024,,Enterprise,11,2189,26268,FALSE,FALSE,TRUE,FALSE,annual,TRUE
S-148506,A-3a5ad8,01-01-2024,,Basic,9,171,2052,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-23d802,A-ad64c6,24-07-2024,,Basic,54,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-3e3033,A-e60f9d,11-12-2024,,Pro,31,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-d5ac8c,A-ef84cf,22-05-2024,,Enterprise,34,6766,81192,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-ad31b0,A-5b051a,29-12-2024,,Pro,22,1078,12936,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-a61006,A-8bde0c,24-12-2024,,Enterprise,12,2388,28656,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-467d4a,A-1b7577,14-11-2024,,Pro,9,441,5292,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-e1dc0b,A-e5d6ab,16-09-2023,,Pro,17,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-4b7873,A-0651a4,25-11-2024,,Basic,16,304,3648,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-9f57f5,A-96e141,04-05-2024,,Enterprise,14,2786,33432,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-a82473,A-fda07f,12-09-2024,,Enterprise,16,3184,38208,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-15582c,A-600734,05-09-2024,,Basic,29,551,6612,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-caca4f,A-e83938,06-12-2024,,Basic,54,1026,12312,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-4911f9,A-bb2f49,07-12-2024,,Basic,8,152,1824,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-f7f6d7,A-425e76,07-05-2024,,Basic,14,266,3192,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-1a0f22,A-d26ab4,20-12-2024,,Enterprise,18,3582,42984,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-3037ab,A-b9eed8,27-08-2024,,Basic,17,323,3876,FALSE,FALSE,TRUE,FALSE,annual,TRUE
S-722103,A-a09355,27-10-2024,,Enterprise,14,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-ca1cb9,A-5a215a,16-09-2024,13-11-2024,Enterprise,87,17313,207756,FALSE,FALSE,FALSE,TRUE,annual,FALSE
S-00f31d,A-410e86,02-12-2024,,Pro,24,1176,14112,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-3236ee,A-0b0d6d,31-12-2024,,Basic,13,247,2964,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-5cb87c,A-e89151,20-04-2024,,Pro,24,1176,14112,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-3baf90,A-5a3eb9,19-06-2024,,Basic,40,760,9120,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-3110d9,A-692f18,20-08-2024,,Enterprise,17,3383,40596,FALSE,FALSE,TRUE,FALSE,annual,FALSE
S-a0a5e3,A-6a7c9d,29-11-2024,,Enterprise,26,5174,62088,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-fc2bf2,A-f3ff05,01-08-2024,,Basic,28,532,6384,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-9c67ab,A-c62e55,04-04-2024,,Basic,8,152,1824,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-f22b7f,A-b44e3e,27-12-2024,27-12-2024,Enterprise,40,7960,95520,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-71d31c,A-bd4708,16-12-2024,,Basic,37,0,0,TRUE,FALSE,FALSE,FALSE,annual,FALSE
S-64d8c9,A-34ea2f,30-11-2024,,Basic,41,779,9348,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-f4335b,A-075038,19-08-2024,,Enterprise,17,3383,40596,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-1ad9cb,A-4d1e75,10-10-2024,,Pro,20,980,11760,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-866608,A-88c6ca,23-12-2024,,Pro,23,1127,13524,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-fccc09,A-1f0ac7,20-12-2024,,Pro,24,1176,14112,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-19858e,A-92a3af,17-09-2024,,Pro,30,1470,17640,FALSE,FALSE,TRUE,FALSE,annual,TRUE
S-db0f41,A-afa505,26-07-2024,,Enterprise,70,13930,167160,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-897d69,A-0a282f,20-12-2024,,Pro,55,2695,32340,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-b57dcd,A-e5d6ab,11-05-2023,,Basic,5,95,1140,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-6d3477,A-cd458b,25-10-2024,,Enterprise,47,9353,112236,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-6c3700,A-9779ad,24-06-2024,,Enterprise,40,7960,95520,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-50334b,A-f17767,21-08-2024,,Pro,12,588,7056,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-9f9dfe,A-c62e55,28-11-2024,,Pro,30,1470,17640,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-fa2170,A-ad3abd,14-10-2024,,Pro,44,2156,25872,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-f50851,A-c58f49,07-11-2024,,Enterprise,70,13930,167160,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-89e98a,A-c222ab,27-12-2024,,Pro,32,1568,18816,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-51dd23,A-7c6b6b,14-12-2024,,Basic,6,114,1368,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-532e80,A-993085,30-09-2023,,Enterprise,31,6169,74028,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-1682d4,A-c16b88,26-12-2024,,Enterprise,23,4577,54924,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-dcbf45,A-0f3e88,01-01-2024,,Pro,22,1078,12936,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-7151d9,A-eb7c38,12-04-2024,,Basic,102,1938,23256,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-523cce,A-1b9609,28-08-2024,,Enterprise,30,5970,71640,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-c069ab,A-956988,05-12-2024,,Enterprise,55,10945,131340,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-d66d63,A-6c093d,25-08-2023,,Pro,13,637,7644,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-6f75be,A-65a46c,05-03-2024,,Enterprise,78,15522,186264,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-ea3d54,A-439b2f,30-05-2024,,Enterprise,1,199,2388,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-dc6a2a,A-309e54,21-12-2024,,Pro,15,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-e21910,A-50f3f7,02-02-2024,,Basic,31,589,7068,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-6cfb27,A-a8d89d,29-09-2024,,Basic,13,247,2964,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-37a280,A-40906c,28-05-2024,,Basic,92,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-81caea,A-3932db,15-02-2024,,Basic,19,361,4332,FALSE,TRUE,TRUE,FALSE,monthly,TRUE
S-af430c,A-1b7577,29-12-2024,,Pro,11,539,6468,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-e2c20a,A-3be56b,16-12-2023,,Pro,62,3038,36456,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-cbfd83,A-fa2041,16-06-2024,,Pro,52,2548,30576,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-864157,A-039727,15-12-2024,,Pro,25,1225,14700,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-d9d6ac,A-054577,17-07-2024,,Enterprise,3,597,7164,FALSE,FALSE,TRUE,FALSE,annual,TRUE
S-67da25,A-5a92e7,22-07-2024,,Basic,7,133,1596,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-80016a,A-1b9609,11-01-2024,,Enterprise,5,995,11940,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-817cf0,A-378b99,14-10-2024,,Pro,9,441,5292,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-c9e261,A-dcc3f1,29-10-2024,,Enterprise,21,4179,50148,FALSE,FALSE,TRUE,FALSE,monthly,TRUE
S-49b0da,A-fe79a5,14-11-2024,,Enterprise,9,1791,21492,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-765100,A-b7ef83,29-06-2024,,Basic,43,817,9804,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-62fb8e,A-ef84cf,12-03-2024,,Enterprise,8,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
