usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature
U-b15dfc,S-0eb2e0,04-10-2024,feature_5,14,3584,0,FALSE
U-aed02f,S-f78a1a,21-10-2024,feature_34,9,4581,2,FALSE
U-5455aa,S-09c1df,04-08-2023,feature_17,6,1122,0,FALSE
U-c306ec,S-f421c8,05-11-2023,feature_19,9,4752,0,FALSE
U-a97651,S-a102aa,10-12-2023,feature_19,11,3784,1,FALSE
U-b5b225,S-0acba4,23-10-2023,feature_37,8,4184,0,FALSE
U-92b9bf,S-b73fdf,30-12-2024,feature_15,9,3960,2,FALSE
U-6ee928,S-b18409,25-07-2023,feature_36,14,1890,0,FALSE
U-c3b8fc,S-b91501,04-06-2023,feature_24,13,3874,0,FALSE
U-886e3f,S-0ecec7,06-02-2023,feature_40,5,1005,0,FALSE
U-b5f512,S-2c9cea,06-12-2024,feature_16,11,3872,1,FALSE
U-107aa1,S-5521a1,07-03-2023,feature_23,9,621,0,FALSE
U-4d3211,S-27c00d,20-07-2023,feature_19,3,1179,6,FALSE
U-cc396a,S-a113a2,22-01-2023,feature_28,10,5500,0,FALSE
U-ad4cc9,S-d8f67e,17-10-2024,feature_37,15,2400,3,FALSE
U-eb513d,S-574b52,26-04-2024,feature_7,10,3710,0,FALSE
U-f3892b,S-2416eb,25-11-2023,feature_27,10,1120,1,FALSE
U-c5dc7e,S-9b2c95,12-07-2024,feature_3,7,581,1,TRUE
U-d9d2af,S-17cfc4,07-08-2023,feature_2,13,2223,0,FALSE
U-533815,S-8c41e8,16-04-2023,feature_9,14,3066,1,TRUE
U-25be8a,S-67c131,13-12-2023,feature_24,5,570,2,FALSE
U-5fa55a,S-8b1c37,09-04-2023,feature_27,7,3703,0,FALSE
U-9dac50,S-ad45ea,20-05-2023,feature_13,15,2415,0,TRUE
U-18f637,S-bdd2e4,30-12-2023,feature_17,14,1484,1,FALSE
U-a1f636,S-8fd62c,10-05-2023,feature_11,13,5512,0,FALSE
U-942854,S-52b74f,04-10-2024,feature_9,11,4697,0,FALSE
U-b01958,S-0eb2e0,27-04-2023,feature_19,13,3575,0,FALSE
U-ecd29b,S-9bf16e,27-07-2023,feature_31,6,678,2,FALSE
U-234913,S-8cba1c,23-10-2024,feature_3,12,3336,2,FALSE
U-afce9b,S-24631a,08-05-2023,feature_40,12,4884,0,FALSE
U-cd1f0a,S-23d18f,10-07-2024,feature_29,10,5100,0,TRUE
U-004a49,S-fcab86,27-05-2024,feature_3,5,425,0,FALSE
U-23cf14,S-ca136e,16-10-2024,feature_23,12,1284,0,FALSE
U-73dc04,S-4eef1a,02-07-2023,feature_28,9,4986,0,FALSE
U-ad1d35,S-51dd23,10-07-2023,feature_13,12,2208,2,FALSE
U-d9d14e,S-a54f87,14-07-2023,feature_22,7,2576,0,FALSE
U-077e61,S-13b606,29-02-2024,feature_40,22,1012,0,FALSE
U-b6b0bc,S-fc86d6,16-07-2023,feature_25,8,4648,0,FALSE
U-22249b,S-ceaff7,30-03-2023,feature_3,9,3186,0,FALSE
U-9d92c2,S-d407d0,26-03-2023,feature_37,12,5640,0,FALSE
U-59ca00,S-2d04a6,30-06-2023,feature_13,14,7924,1,FALSE
U-58a2fd,S-7da02b,29-12-2023,feature_19,9,3177,0,FALSE
U-fb1ae0,S-54a3ed,21-05-2023,feature_30,6,3462,1,FALSE
U-d9d207,S-3ffd93,23-03-2024,feature_11,7,2765,0,FALSE
U-f6a67f,S-7f8cd8,06-07-2023,feature_14,8,2736,0,FALSE
U-470350,S-894692,19-10-2023,feature_2,12,2916,1,FALSE
U-bfa272,S-feccd8,29-09-2024,feature_40,7,3857,0,TRUE
U-e9d67e,S-4206eb,05-06-2024,feature_39,8,680,0,FALSE
U-3dd5d0,S-e92512,18-01-2024,feature_1,13,6474,0,FALSE
U-36123f,S-64ddbc,23-03-2024,feature_32,11,6457,1,FALSE
U-e99926,S-1c406a,06-08-2024,feature_37,11,6424,1,FALSE
U-5fca8c,S-50e9f3,14-11-2024,feature_34,9,1035,0,FALSE
U-35308d,S-479d9a,23-10-2024,feature_8,8,4688,1,TRUE
U-77b186,S-d53c0a,29-07-2024,feature_30,12,3408,0,FALSE
U-7d1b4d,S-527b39,01-05-2023,feature_12,11,2695,0,FALSE
U-b6c5d2,S-82484b,04-09-2024,feature_1,12,492,0,FALSE
U-b6d904,S-e0bfb1,24-10-2023,feature_6,12,4500,3,FALSE
U-8d9caf,S-ac6547,26-04-2023,feature_32,8,2712,3,FALSE
U-e50e1f,S-0a7396,10-02-2024,feature_14,7,3276,1,FALSE
U-4a42a9,S-380617,08-12-2023,feature_14,6,1272,0,FALSE
U-f77fd6,S-6e5a3d,29-04-2024,feature_3,9,1242,0,FALSE
U-ec0a3d,S-a53eac,30-08-2024,feature_39,6,2496,2,FALSE
U-d17a0e,S-5ffb84,20-03-2024,feature_33,7,3136,0,FALSE
U-e6e37a,S-8fd696,13-01-2024,feature_35,10,2800,1,TRUE
U-ec7455,S-0c42bc,13-03-2023,feature_6,8,3192,0,FALSE
U-50a455,S-61d573,10-03-2023,feature_4,12,5028,3,FALSE
U-c78cfd,S-a91e0c,28-03-2023,feature_20,6,1584,0,FALSE
U-54db4e,S-4056f6,31-07-2023,feature_40,13,5421,0,FALSE
U-43a307,S-d735d1,01-12-2024,feature_19,9,1890,0,FALSE
U-ece478,S-8ca9f0,19-01-2023,feature_22,14,5138,0,FALSE
U-de8bc3,S-06fb77,22-05-2024,feature_5,8,408,2,FALSE
U-f88680,S-e6c900,27-11-2024,feature_4,10,1520,0,FALSE
U-1f9273,S-f83141,05-12-2023,feature_37,6,2574,0,FALSE
U-4f583e,S-c5f3d4,24-07-2024,feature_35,6,3582,0,FALSE
U-73424b,S-e90e70,15-07-2024,feature_25,8,3736,0,FALSE
U-08617b,S-617065,13-07-2023,feature_22,13,6994,0,FALSE
U-ca90d2,S-d66d63,28-07-2023,feature_17,15,2535,0,FALSE
U-50f923,S-ceaff7,13-04-2023,feature_17,13,7605,1,FALSE
U-876cba,S-d55d8a,08-12-2023,feature_11,10,1080,0,FALSE
U-7abb64,S-9395a2,20-12-2023,feature_36,9,4032,0,FALSE
U-8132b0,S-15609d,10-03-2024,feature_9,5,50,1,FALSE
U-827c64,S-639754,21-04-2023,feature_36,11,550,0,FALSE
U-f04e4c,S-ce61e0,18-02-2023,feature_37,12,1476,0,FALSE
U-c1e955,S-6015db,08-05-2023,feature_20,8,888,0,FALSE
U-472fe9,S-f6e116,03-01-2023,feature_23,9,594,0,FALSE
U-a4a801,S-d43ad9,24-12-2023,feature_1,10,860,0,FALSE
U-fbcd8a,S-4cff80,21-11-2024,feature_18,9,4455,0,FALSE
U-276906,S-1b524a,15-06-2023,feature_39,10,4160,1,FALSE
U-2733a0,S-0aba5b,29-02-2024,feature_17,11,858,0,FALSE
U-0dbaac,S-585c3b,25-06-2023,feature_27,13,4095,0,TRUE
U-5ed878,S-535e55,19-05-2023,feature_21,6,1668,2,TRUE
U-341766,S-0aba5b,17-12-2024,feature_37,10,1870,0,FALSE
U-7e0f71,S-ea3c2c,15-12-2023,feature_14,7,2884,2,FALSE
U-a1a821,S-228457,24-10-2023,feature_9,8,2112,0,FALSE
U-78313e,S-c97464,03-07-2024,feature_6,8,3752,0,FALSE
U-a82a9d,S-5eeb46,25-12-2024,feature_18,10,1460,0,FALSE
U-45cc07,S-cb100e,19-11-2024,feature_16,3,1767,1,FALSE
U-78833c,S-8fd98a,24-06-2024,feature_22,13,2535,0,FALSE
U-0b3e7f,S-535e55,18-03-2024,feature_33,10,1860,0,FALSE
U-d9ff7a,S-101201,05-08-2024,feature_7,11,6226,0,FALSE
U-88db06,S-74be40,15-04-2023,feature_11,13,2093,3,FALSE
U-b0eaab,S-2bef13,29-01-2024,feature_25,7,910,0,FALSE
U-c9af34,S-b5e9e7,13-06-2023,feature_35,11,495,0,FALSE
U-a8c3ca,S-409beb,14-05-2024,feature_1,5,850,1,FALSE
U-58a880,S-9dfce0,14-09-2024,feature_30,4,80,0,FALSE
U-2b5b90,S-f9a56a,21-03-2024,feature_16,8,2968,3,FALSE
U-7a0595,S-86fd71,03-12-2024,feature_21,12,1008,0,FALSE
U-6a3716,S-d65491,25-04-2024,feature_22,8,1784,0,FALSE
U-9e53a8,S-39e396,01-05-2023,feature_29,9,549,0,TRUE
U-0312fe,S-126e7e,17-11-2024,feature_23,7,1491,0,TRUE
U-c8a66e,S-6a0399,25-05-2024,feature_39,11,5390,0,FALSE
U-6ef964,S-7acd8b,28-06-2024,feature_25,10,570,0,FALSE
U-d02dda,S-83e7bb,24-10-2024,feature_16,16,7728,0,FALSE
U-8d3328,S-eb4b0a,20-12-2023,feature_36,10,4760,0,FALSE
U-361a29,S-0b62cc,12-01-2024,feature_13,12,5796,3,TRUE
U-8b39a8,S-f36371,19-05-2024,feature_9,7,287,6,FALSE
U-9d7311,S-af854c,28-11-2023,feature_15,11,2750,2,FALSE
U-c347dd,S-b8ee76,26-01-2023,feature_1,12,2508,1,FALSE
U-1eb6b0,S-c6d8ce,11-12-2023,feature_25,11,6534,0,FALSE
U-733fc8,S-8fbabd,06-10-2023,feature_29,7,1834,3,FALSE
U-e41968,S-70af60,15-07-2023,feature_16,8,608,0,FALSE
U-064fa1,S-a0ba0c,01-01-2024,feature_6,11,4719,3,FALSE
U-0dafaf,S-59d050,21-08-2023,feature_40,12,3624,0,FALSE
U-3d4942,S-d9659f,09-12-2024,feature_20,13,2158,0,FALSE
U-578c22,S-97efb2,27-02-2024,feature_28,13,2691,5,FALSE
U-2e5289,S-016b5f,12-01-2024,feature_20,7,1554,2,FALSE
U-bcbd5a,S-02af5d,30-08-2024,feature_40,7,245,0,FALSE
U-ce0752,S-d85c2f,19-10-2024,feature_20,7,4109,0,TRUE
U-2d4c01,S-2ba4ee,10-09-2023,feature_5,12,4428,1,FALSE
U-308c3b,S-a0a358,17-10-2024,feature_22,17,3485,0,FALSE
U-c18a77,S-140813,18-03-2024,feature_32,6,570,0,FALSE
U-3be4e7,S-aef80b,15-02-2024,feature_20,8,3464,3,FALSE
U-5a5acf,S-8f2b13,03-12-2023,feature_6,11,3443,0,FALSE
U-e0dff0,S-f09511,22-06-2023,feature_12,10,5320,0,FALSE
U-4baf63,S-4a8fda,06-08-2023,feature_9,15,5055,0,FALSE
U-ac4b10,S-7c633c,13-11-2023,feature_33,7,2331,1,FALSE
U-a09a37,S-5c2991,01-09-2024,feature_29,10,5860,0,FALSE
U-21fb51,S-6d6ab6,30-12-2024,feature_17,12,5052,0,FALSE
U-9a6131,S-ae4310,24-03-2024,feature_30,8,2616,0,FALSE
U-721691,S-212fc4,03-09-2023,feature_15,17,6103,0,FALSE
U-b9c819,S-6bde88,03-05-2023,feature_39,13,6669,2,FALSE
U-489619,S-0f6f44,30-11-2024,feature_25,8,2448,3,FALSE
U-cc7c2f,S-b9fc6c,19-03-2024,feature_19,9,855,1,FALSE
U-11973f,S-461988,20-07-2023,feature_5,7,2352,1,FALSE
U-cd8e49,S-abd9be,11-02-2023,feature_10,4,1280,2,FALSE
U-2642ea,S-882f1d,16-04-2024,feature_33,16,3424,1,FALSE
U-c6150c,S-8c3cc8,08-04-2024,feature_22,4,76,0,FALSE
U-8a1211,S-29b014,14-02-2024,feature_13,4,600,5,FALSE
U-8786d8,S-6fde5e,11-10-2024,feature_2,13,2587,2,FALSE
U-8b6f16,S-02d46a,07-08-2024,feature_8,11,2893,0,FALSE
U-0ea49c,S-0e3b42,17-01-2023,feature_23,11,1463,0,FALSE
U-3338d3,S-12c163,11-09-2024,feature_26,14,2940,2,FALSE
U-80de2f,S-0bccd9,01-11-2023,feature_11,12,5760,0,FALSE
U-d05c60,S-69cc68,17-03-2023,feature_12,10,4200,0,FALSE
U-de5362,S-62c824,01-12-2024,feature_21,11,3256,0,FALSE
U-7006b4,S-dd1d46,01-02-2024,feature_32,7,3031,2,FALSE
U-86862f,S-bb7eef,25-10-2024,feature_31,9,4032,0,FALSE
U-3e76e8,S-410fd5,05-11-2024,feature_20,10,4040,0,FALSE
U-1ee335,S-a25d8b,06-10-2024,feature_12,10,4000,0,FALSE
U-16740b,S-5450af,10-06-2024,feature_27,8,1632,0,FALSE
U-356273,S-da0a69,02-04-2023,feature_15,8,1728,0,FALSE
U-f8f0de,S-8a46fe,16-05-2023,feature_32,7,4053,0,FALSE
U-732507,S-52119f,19-05-2023,feature_7,9,4212,0,FALSE
U-53aec4,S-d0c344,25-06-2023,feature_27,6,3000,2,FALSE
U-9d3abe,S-a0f3f7,09-09-2024,feature_37,7,2793,1,FALSE
U-edf028,S-bf9b37,31-10-2023,feature_39,7,2058,0,FALSE
U-054d2b,S-e6cfc1,07-07-2024,feature_23,7,889,0,FALSE
U-b048ae,S-15d2d2,15-04-2024,feature_23,9,3933,1,FALSE
U-75d80f,S-bb45bb,01-03-2024,feature_3,9,1962,3,FALSE
U-025f24,S-cda242,17-10-2023,feature_38,16,5424,0,FALSE
U-f146f6,S-842638,12-02-2024,feature_2,6,2598,0,FALSE
U-ae98a3,S-92f228,08-07-2023,feature_11,14,7252,0,FALSE
U-c5cab6,S-58ab69,02-08-2024,feature_21,12,5016,0,FALSE
U-f49deb,S-54d2a3,11-11-2023,feature_6,5,80,1,FALSE
U-ba535c,S-b70eef,25-01-2024,feature_25,8,608,0,FALSE
U-ab55b7,S-1be5a9,21-09-2024,feature_11,9,1791,1,FALSE
U-b9e4f4,S-5b9267,12-12-2023,feature_29,12,6540,1,FALSE
U-5ec652,S-3c8e09,17-02-2023,feature_36,13,6773,0,FALSE
U-328e1e,S-d8a52e,14-02-2023,feature_28,11,6457,0,FALSE
U-e97da4,S-74538d,15-07-2023,feature_4,8,1856,0,FALSE
U-d77ee8,S-9cca23,09-05-2024,feature_5,6,510,1,FALSE
U-580d97,S-e8488d,20-02-2023,feature_9,15,7275,1,FALSE
U-256ff1,S-0c42bc,26-01-2023,feature_9,7,1708,0,FALSE
U-f30c64,S-c87692,02-10-2024,feature_24,13,7696,0,FALSE
U-92e344,S-691d69,20-12-2024,feature_7,9,1323,0,FALSE
U-9d0a26,S-e22519,03-10-2024,feature_10,12,492,0,FALSE
U-34591d,S-196c1e,06-06-2023,feature_10,8,1648,1,FALSE
U-ed0c83,S-2d4edf,29-07-2023,feature_16,9,3465,1,FALSE
U-b859e2,S-77ba64,03-06-2023,feature_15,14,3276,0,FALSE
U-b88c7d,S-a83bc2,07-07-2024,feature_40,14,5208,0,FALSE
U-f3a483,S-65071f,19-04-2023,feature_8,11,2761,0,FALSE
U-371438,S-b45a10,24-05-2024,feature_31,11,2794,0,FALSE
U-753732,S-be42e1,08-11-2024,feature_30,10,1660,0,FALSE
U-2ada6f,S-5df64f,18-07-2024,feature_30,7,2828,1,FALSE
U-47cbc9,S-a97ab5,30-06-2024,feature_11,5,1280,0,TRUE
U-ffac8c,S-d27f96,08-01-2023,feature_36,8,2440,0,FALSE
U-5e0d1d,S-e5efce,14-05-2023,feature_38,12,4764,0,FALSE
U-963228,S-041534,03-12-2023,feature_7,14,4424,0,FALSE
U-c05a82,S-b01b1c,03-12-2024,feature_17,6,3156,1,FALSE
U-736e6c,S-77f7fd,13-12-2023,feature_30,8,2256,0,FALSE
U-e04da6,S-7bebc1,25-01-2023,feature_26,11,1793,0,FALSE
U-b0dfa4,S-13ca37,27-01-2024,feature_34,9,639,0,FALSE
U-87dc50,S-c6acda,23-11-2024,feature_36,10,3100,0,FALSE
U-df7ac1,S-4b26c5,21-09-2024,feature_8,8,4176,0,FALSE
U-0fea17,S-5df64f,25-05-2023,feature_4,6,1092,3,FALSE
U-f5c0dc,S-59d90a,10-06-2024,feature_6,13,897,0,FALSE
U-856e51,S-4da04b,11-01-2023,feature_1,13,6955,1,FALSE
U-d66cdf,S-e4b79e,01-09-2023,feature_14,8,1016,1,FALSE
U-0f3ae2,S-a7d34e,28-03-2023,feature_38,9,5103,4,FALSE
U-3b53da,S-c4a98e,19-03-2023,feature_29,11,4675,1,FALSE
U-f99526,S-694aa7,19-07-2023,feature_2,7,2450,2,FALSE
U-10ed36,S-477506,10-04-2024,feature_18,6,3540,0,FALSE
U-b0580a,S-6522e4,24-02-2023,feature_19,11,3234,0,TRUE
U-2fb0fe,S-82848e,24-06-2023,feature_29,7,728,1,FALSE
U-26a8e3,S-d34b17,20-06-2023,feature_37,10,5760,0,FALSE
U-38ca56,S-1cff18,26-05-2023,feature_34,10,2920,0,FALSE
U-f603e3,S-e83351,25-04-2023,feature_27,4,372,0,FALSE
U-3a9ef7,S-8bb388,29-08-2024,feature_14,6,2538,2,FALSE
U-b2cbeb,S-8b1c37,07-10-2023,feature_4,10,5370,2,FALSE
U-b961eb,S-a2e1dd,05-12-2023,feature_8,14,6202,0,FALSE
U-27f2c2,S-be53ea,16-05-2023,feature_16,7,3661,3,FALSE
U-c3513f,S-afc4cb,20-07-2023,feature_32,9,171,0,FALSE
U-62d6bb,S-b834a9,09-05-2024,feature_19,14,1162,0,FALSE
U-50da10,S-6e4c1a,06-09-2023,feature_31,8,3400,0,FALSE
U-a1f3cb,S-d425c9,29-06-2023,feature_27,14,4858,0,FALSE
U-c125a8,S-7e8699,02-10-2023,feature_8,6,2034,0,TRUE
U-2df586,S-9d78e2,04-01-2024,feature_35,9,1980,0,TRUE
U-99e4e9,S-b73fdf,25-12-2023,feature_6,9,4014,0,TRUE
U-45977d,S-db37e1,19-11-2023,feature_32,6,3204,0,TRUE
U-11e796,S-8f7c91,02-05-2023,feature_27,12,3528,1,TRUE
U-79d441,S-89e27e,20-03-2024,feature_27,10,5170,2,FALSE
U-dc2f2c,S-58d2c8,05-05-2024,feature_7,12,2388,0,FALSE
U-ecb2b0,S-084f4a,02-12-2024,feature_40,13,845,1,FALSE
U-6950cd,S-b250cc,02-03-2023,feature_12,16,1728,0,FALSE
U-370b82,S-1b373c,17-06-2024,feature_22,12,1536,0,FALSE
U-8fcc10,S-5cba26,18-07-2024,feature_24,12,6516,2,FALSE
U-37d07c,S-799da2,04-05-2023,feature_4,7,707,0,FALSE
U-6b9f58,S-7b3464,29-01-2024,feature_3,13,1807,3,FALSE
U-829e74,S-cf72c8,15-01-2024,feature_16,11,3850,3,FALSE
U-29e15a,S-204d42,11-02-2024,feature_33,11,1881,1,FALSE
U-29ac2f,S-552434,29-08-2024,feature_1,13,1352,0,FALSE
U-0f81ff,S-9b8421,19-02-2023,feature_35,7,847,0,FALSE
U-9a3ccd,S-a6e444,10-12-2024,feature_16,13,4537,0,FALSE
U-11c854,S-2ddb46,22-08-2023,feature_6,9,3717,1,FALSE
U-d18545,S-9211e5,27-01-2024,feature_26,9,495,0,FALSE
U-a08a68,S-92dbcc,08-04-2024,feature_7,13,5343,2,FALSE
U-7bb0a2,S-0e43ad,20-08-2024,feature_12,12,5748,2,FALSE
U-5a3ed4,S-2843fe,10-10-2024,feature_36,11,6314,1,TRUE
U-3ef0ff,S-df262a,24-04-2024,feature_33,8,3800,3,TRUE
U-a6d7d4,S-36ad61,12-07-2024,feature_5,12,2496,0,TRUE
U-e583f0,S-d97fa8,24-08-2023,feature_20,9,4635,0,FALSE
U-d58337,S-edf4e0,16-02-2023,feature_23,9,855,0,FALSE
U-f71976,S-8b9889,25-10-2024,feature_17,8,3920,2,FALSE
U-53d862,S-be53ea,02-01-2023,feature_36,13,468,1,FALSE
U-abd54b,S-c9d323,13-06-2024,feature_11,7,707,0,FALSE
U-147c93,S-f762a3,27-04-2023,feature_6,11,3410,0,FALSE
U-212520,S-013f5c,26-06-2023,feature_20,13,1287,0,TRUE
U-eb4d3b,S-d9d6ac,28-08-2023,feature_2,18,5130,0,FALSE
U-a133ea,S-5cb87c,13-11-2023,feature_25,10,5850,3,TRUE
U-2d6910,S-d638c7,29-06-2024,feature_38,9,2772,0,FALSE
U-21283e,S-381420,02-12-2023,feature_37,7,2989,0,FALSE
U-07103f,S-9fa080,04-11-2023,feature_38,15,315,1,FALSE
U-23ae64,S-33e40e,04-04-2023,feature_38,5,2335,2,FALSE
U-843718,S-92afb8,22-06-2024,feature_39,12,2832,1,FALSE
U-0a82c3,S-df3e3d,11-10-2023,feature_24,7,84,0,FALSE
U-2e5739,S-992c2a,22-09-2023,feature_7,12,4524,1,FALSE
U-fa488b,S-8d122e,13-11-2024,feature_6,7,1449,0,FALSE
U-6d834f,S-edeacd,08-08-2023,feature_2,11,5038,0,FALSE
U-88f1be,S-af4e84,04-02-2024,feature_5,7,3451,0,FALSE
U-e4d210,S-d7d398,01-02-2024,feature_7,14,5628,0,FALSE
U-0d9ca3,S-2ff628,23-07-2024,feature_18,9,3852,0,FALSE
U-ed6e33,S-9b493e,07-12-2024,feature_35,6,858,0,FALSE
U-13ef7b,S-a88ffd,05-09-2024,feature_34,6,3030,0,FALSE
U-52e2d6,S-bcbe03,27-06-2024,feature_20,8,4320,1,TRUE
U-b25b52,S-02ab8b,08-06-2024,feature_7,13,7176,0,FALSE
U-22a071,S-f17152,10-08-2024,feature_26,12,1776,1,FALSE
U-235b5b,S-3af70e,15-10-2023,feature_17,12,3204,0,FALSE
U-804091,S-6f398a,01-12-2023,feature_24,10,4550,0,FALSE
U-b6ed3c,S-1e15d1,13-11-2023,feature_32,11,5247,3,FALSE
U-1ba994,S-43cd30,26-03-2023,feature_15,13,7657,2,FALSE
U-1503e2,S-c41762,20-07-2023,feature_26,14,2254,0,FALSE
U-c2a4cc,S-f89d8c,25-12-2024,feature_38,10,810,0,TRUE
U-be6ede,S-041534,08-01-2023,feature_18,10,3060,0,FALSE
U-bfcd1d,S-62f048,03-05-2024,feature_11,15,3045,0,FALSE
U-cd17db,S-2c1ca6,01-10-2024,feature_2,16,1104,1,FALSE
U-c82e39,S-06fb77,27-02-2023,feature_25,13,5694,2,FALSE
U-385766,S-412125,20-01-2024,feature_16,11,4983,0,TRUE
U-3776b8,S-1d7e7f,13-04-2023,feature_35,11,4136,3,FALSE
U-fa0e19,S-2fed82,12-08-2024,feature_14,5,1795,0,FALSE
U-1368c8,S-7ff88c,14-09-2023,feature_4,6,1902,0,FALSE
U-b62565,S-7fca0e,10-02-2023,feature_24,10,4720,0,TRUE
U-a2c84b,S-5e6fc2,12-06-2023,feature_27,6,1980,0,FALSE
U-550e00,S-e874c1,21-12-2023,feature_25,7,2023,0,FALSE
U-881254,S-aba835,27-11-2024,feature_28,9,2952,1,FALSE
U-c19f93,S-b553d7,04-02-2024,feature_27,7,3311,1,FALSE
U-40b09d,S-53fa80,10-12-2023,feature_30,10,1190,0,FALSE
U-c85c7c,S-8e719f,02-05-2023,feature_9,10,440,0,FALSE
U-5b0995,S-1630dd,19-01-2023,feature_7,6,3234,0,FALSE
U-265bfd,S-02af5d,10-12-2024,feature_22,13,7072,0,FALSE
U-db90a9,S-2f9bef,16-07-2023,feature_24,18,10584,0,FALSE
U-d0db1b,S-c84ce4,17-05-2024,feature_38,9,1755,0,FALSE
U-83f971,S-2a6c1f,06-07-2023,feature_24,7,2464,0,FALSE
U-c2918c,S-3279f1,20-12-2023,feature_30,14,6104,0,FALSE
U-fc1399,S-8ca9f0,24-12-2023,feature_2,6,1488,0,FALSE
U-20ad20,S-973e8e,22-12-2023,feature_39,13,6890,2,FALSE
U-f510eb,S-c87441,02-07-2024,feature_4,10,5330,2,FALSE
U-195ad7,S-28d64b,09-03-2023,feature_33,10,4460,0,FALSE
U-397b02,S-b93c11,15-07-2023,feature_1,11,2893,0,FALSE
U-470a6e,S-f2710b,14-10-2023,feature_10,8,1352,3,FALSE
U-9ac108,S-c419d6,09-09-2024,feature_32,8,4464,2,FALSE
U-539037,S-8a3abd,11-08-2023,feature_9,13,1703,1,FALSE
U-23af59,S-b3bd43,08-03-2023,feature_16,12,2748,2,FALSE
U-fa03d2,S-1ccdd4,11-07-2024,feature_37,15,3405,0,TRUE
U-d184da,S-ce5450,01-08-2024,feature_1,12,3504,0,FALSE
U-b13d8c,S-12bfc8,18-02-2023,feature_16,11,5566,0,TRUE
U-6ef0af,S-6bd42d,19-12-2023,feature_36,7,2247,0,FALSE
U-cc4a7d,S-b3613a,08-11-2024,feature_2,14,1582,0,FALSE
U-0f5b31,S-8c9649,13-02-2023,feature_22,10,4480,2,FALSE
U-561ab8,S-a918f3,01-01-2023,feature_10,16,5840,1,FALSE
U-efa440,S-fa9b43,15-07-2024,feature_32,10,430,0,TRUE
U-64c483,S-c2c197,17-02-2023,feature_40,4,1348,0,FALSE
U-dcd51b,S-904784,27-05-2023,feature_30,10,5820,0,FALSE
U-97cd20,S-fef85a,05-10-2023,feature_26,12,2424,1,FALSE
U-deffdb,S-7f04ec,11-09-2024,feature_5,7,4158,0,FALSE
U-943c99,S-53f831,12-06-2024,feature_13,13,7007,0,FALSE
U-b1b749,S-a113a2,01-10-2023,feature_34,10,5580,0,TRUE
U-502be2,S-8c8905,25-01-2024,feature_9,10,4230,0,FALSE
U-25a3e7,S-7fbc53,29-02-2024,feature_6,13,5551,0,FALSE
U-c949a8,S-3ff7bb,03-02-2024,feature_29,11,5401,0,FALSE
U-40a32a,S-191550,11-04-2024,feature_30,13,4290,0,FALSE
U-88c8b6,S-3d1043,04-09-2024,feature_27,11,6479,3,FALSE
U-08dadd,S-523cce,20-11-2024,feature_12,7,2786,0,FALSE
U-33b842,S-979365,02-01-2024,feature_18,10,5580,0,FALSE
U-ae25fb,S-e3255c,06-07-2024,feature_35,10,950,0,FALSE
U-79bebe,S-2245c0,09-04-2023,feature_9,6,1614,1,FALSE
U-21a610,S-d7163c,17-06-2023,feature_29,9,4392,0,FALSE
U-2103bb,S-ae3270,06-01-2024,feature_3,10,5510,0,FALSE
U-0886d0,S-089366,12-12-2023,feature_22,15,690,0,FALSE
U-6ad6a4,S-519509,16-03-2024,feature_11,15,4140,4,FALSE
U-0c3fe7,S-00f31d,01-07-2024,feature_6,8,4488,2,FALSE
U-84f18c,S-dd5a4c,29-06-2024,feature_25,13,5941,0,FALSE
U-4ed506,S-b93c11,28-08-2024,feature_24,9,270,0,FALSE
U-265bb8,S-d7ae8c,20-08-2023,feature_37,9,1080,2,FALSE
U-9c7737,S-fa781b,25-07-2023,feature_34,10,4770,0,FALSE
U-dc0dc3,S-c8a983,24-03-2024,feature_18,11,957,0,FALSE
U-386f1d,S-1682d4,22-06-2023,feature_2,7,756,5,FALSE
U-e13075,S-8707e7,11-10-2023,feature_40,10,5550,4,FALSE
U-87d14f,S-38a5fb,05-08-2023,feature_36,8,1464,0,FALSE
U-fe7d24,S-5ddeef,10-11-2024,feature_5,7,2261,0,FALSE
U-d08d9b,S-22f503,27-10-2023,feature_25,10,1860,1,FALSE
U-73ee3f,S-ad3ef7,01-05-2024,feature_35,15,6780,0,TRUE
U-faa52c,S-969c1d,02-01-2024,feature_29,6,1164,0,FALSE
U-d3cb7a,S-d29575,25-02-2024,feature_11,9,4482,0,FALSE
U-724402,S-c3472f,27-08-2023,feature_4,9,4662,0,FALSE
U-998e39,S-d3bd2f,12-01-2023,feature_16,9,2862,0,FALSE
U-acd73d,S-36480d,31-10-2023,feature_20,15,6165,0,FALSE
U-3da3cf,S-9917a2,18-10-2023,feature_16,10,1870,0,FALSE
U-4670fe,S-09761d,13-02-2023,feature_39,6,2004,0,FALSE
U-49b795,S-a0a5e3,07-09-2024,feature_25,9,5220,0,FALSE
U-f290bf,S-aaf30f,15-04-2023,feature_32,9,4284,0,FALSE
U-074ea7,S-2664e1,28-02-2023,feature_31,10,5840,0,FALSE
U-4ebd50,S-434140,09-08-2024,feature_40,8,656,2,FALSE
U-bb2ca2,S-73cd99,17-09-2024,feature_33,11,3190,4,FALSE
U-0bbd20,S-3c4cae,01-04-2024,feature_27,12,888,0,FALSE
