subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,billing_frequency,auto_renew_flag,change_type
S-c23126,A-a45270,2024-10-31,,Enterprise,11,2189,26268,f,f,f,annual,f,no_change
S-150930,A-592832,2024-09-26,,Enterprise,42,8358,100296,f,f,f,monthly,f,no_change
S-7dcec3,A-c37601,2024-12-17,2024-12-29,Enterprise,15,2985,35820,f,f,f,annual,t,no_change
S-88338a,A-503d5a,2024-12-19,,Enterprise,56,11144,133728,f,f,f,annual,f,no_change
S-869430,A-9affe6,2024-02-16,,Pro,29,1421,17052,f,f,f,monthly,t,no_change
S-5e6790,A-ba6516,2024-03-17,,Pro,27,1323,15876,f,f,f,monthly,f,no_change
S-55ef07,A-94f8c9,2024-08-11,,Enterprise,13,2587,31044,f,f,f,annual,t,no_change
S-8cc2e2,A-4437e4,2024-02-12,,Pro,27,1323,15876,f,f,f,monthly,t,no_change
S-f71bb0,A-e51ec7,2024-04-18,,Enterprise,2,398,4776,f,t,f,annual,f,upgrade
S-cb7ea9,A-51ec1b,2024-04-01,,Enterprise,7,1393,16716,f,t,t,monthly,t,conflict
S-9c06f8,A-692f18,2024-04-05,,Pro,19,931,11172,f,f,f,annual,t,no_change
S-637b20,A-ac9111,2024-02-18,,Enterprise,56,0,0,t,f,f,monthly,t,no_change
S-0b46b0,A-de24d5,2024-11-19,,Enterprise,7,1393,16716,f,f,f,monthly,t,no_change
S-071ade,A-aa9511,2024-11-07,,Basic,23,437,5244,f,f,t,annual,t,downgrade
S-08a5fd,A-b9eed8,2024-10-24,,Enterprise,34,6766,81192,f,f,f,monthly,t,no_change
S-acf8ce,A-78f02b,2024-12-06,,Pro,179,8771,105252,f,f,f,monthly,f,no_change
S-104941,A-fdfc91,2023-07-30,,Basic,29,551,6612,f,t,f,monthly,t,upgrade
S-a91e0c,A-22f2df,2024-12-29,,Enterprise,5,995,11940,f,f,t,monthly,t,downgrade
S-115423,A-7f8241,2023-08-05,,Pro,34,1666,19992,f,f,f,annual,t,no_change
S-6ef81d,A-0b0d6d,2024-12-30,2024-12-31,Basic,25,475,5700,f,f,f,annual,t,no_change
S-fe25ff,A-410e86,2024-11-29,,Enterprise,24,4776,57312,f,f,f,annual,t,no_change
S-c3d2f9,A-1d5444,2024-04-04,,Basic,24,456,5472,f,f,f,annual,t,no_change
S-decbf7,A-a33200,2024-11-26,,Enterprise,29,5771,69252,f,f,f,annual,f,no_change
S-ae4310,A-5790f4,2024-12-22,,Pro,20,0,0,t,f,f,monthly,t,no_change
S-9e8ce0,A-7f29a7,2024-11-28,,Pro,41,2009,24108,f,f,f,annual,t,no_change
S-6d51c5,A-2f6a32,2024-10-25,,Pro,23,1127,13524,f,f,f,annual,t,no_change
S-c0127d,A-5c9849,2024-12-03,,Enterprise,19,0,0,t,f,f,monthly,t,no_change
S-9b08ae,A-ccabf0,2023-12-29,,Pro,21,1029,12348,f,f,f,monthly,t,no_change
S-26836c,A-4437e4,2023-11-20,,Basic,9,0,0,t,f,f,monthly,t,no_change
S-a603dd,A-560d27,2024-11-12,,Basic,23,437,5244,f,f,f,monthly,t,no_change
S-94b283,A-186a44,2024-10-28,,Basic,20,0,0,t,f,f,monthly,t,no_change
S-f7b517,A-427b69,2024-12-09,,Pro,17,0,0,t,f,f,monthly,t,no_change
S-09c1df,A-b7724f,2024-09-15,2024-10-02,Pro,1,49,588,f,f,f,annual,t,no_change
S-50aaaa,A-af0cd2,2023-01-12,,Pro,19,931,11172,f,f,f,monthly,t,no_change
S-fbee8e,A-8ed5dd,2024-04-25,,Enterprise,5,995,11940,f,t,f,annual,t,upgrade
S-7e145e,A-0b0d6d,2024-12-31,,Enterprise,52,10348,124176,f,f,f,annual,t,no_change
S-0e12c9,A-bcf87c,2024-12-10,,Basic,51,0,0,t,f,f,monthly,t,no_change
S-4f3461,A-b78bf8,2024-12-18,,Enterprise,33,0,0,t,f,f,monthly,t,no_change
S-56886a,A-e19ff6,2024-08-11,,Enterprise,3,0,0,t,f,f,annual,f,no_change
S-fd0d21,A-2446e3,2024-09-02,,Basic,27,0,0,t,f,f,annual,f,no_change
S-f0081e,A-b7ef83,2024-12-06,2024-12-10,Enterprise,45,8955,107460,f,f,f,monthly,t,no_change
S-cf30e2,A-2789e3,2024-12-14,,Pro,11,0,0,t,f,f,monthly,t,no_change
S-3c9178,A-17939a,2024-12-29,,Basic,11,209,2508,f,f,f,monthly,f,no_change
S-86a4e3,A-e693b6,2023-08-01,,Basic,55,1045,12540,f,f,f,annual,t,no_change
S-27514e,A-3f9cc0,2024-07-21,,Basic,22,418,5016,f,f,t,monthly,t,downgrade
S-aea1bf,A-d49cc5,2024-05-10,,Pro,50,2450,29400,f,f,f,monthly,t,no_change
S-41128b,A-45ce7a,2024-11-13,,Enterprise,16,3184,38208,f,f,f,monthly,t,no_change
S-a80c62,A-bad8c1,2024-02-22,,Enterprise,12,2388,28656,f,t,f,monthly,t,upgrade
S-d7497b,A-39b19f,2024-11-07,,Basic,13,247,2964,f,f,f,monthly,t,no_change
S-0e7e70,A-50f3f7,2024-05-15,,Pro,31,1519,18228,f,f,f,annual,t,no_change
S-2f0815,A-22d9d2,2024-10-14,,Pro,8,392,4704,f,f,f,monthly,t,no_change
S-06770c,A-1b7577,2024-11-15,,Basic,81,1539,18468,f,f,f,monthly,t,no_change
S-a525b3,A-df10db,2023-12-05,,Pro,7,343,4116,f,t,f,monthly,f,upgrade
S-f030d4,A-7e0a10,2024-12-30,,Enterprise,70,13930,167160,f,f,f,annual,t,no_change
S-b83d8d,A-86902e,2024-12-11,,Enterprise,34,6766,81192,f,f,f,annual,t,no_change
S-e78c09,A-b9f5b1,2024-10-15,,Enterprise,15,2985,35820,f,f,f,annual,t,no_change
S-19465f,A-039727,2024-11-12,,Basic,25,475,5700,f,f,f,monthly,t,no_change
S-b45bc6,A-425e76,2023-08-18,2023-11-01,Enterprise,32,6368,76416,f,f,f,monthly,t,no_change
S-35ff7e,A-271f46,2024-06-09,,Basic,38,722,8664,f,f,f,annual,t,no_change
S-f932c0,A-1b7577,2024-11-02,,Basic,14,0,0,t,f,f,annual,t,no_change
S-c58b17,A-e1462e,2024-07-07,,Pro,46,2254,27048,f,f,f,annual,t,no_change
S-b32a70,A-3ce5b8,2024-09-30,,Basic,8,152,1824,f,f,f,monthly,t,no_change
S-e3dff3,A-e98302,2024-07-14,,Pro,23,1127,13524,f,f,f,annual,t,no_change
S-2b2fa8,A-ed510f,2024-05-16,,Pro,42,2058,24696,f,t,f,annual,t,upgrade
S-6b3ac8,A-7641d3,2024-08-03,,Pro,61,2989,35868,f,f,t,monthly,t,downgrade
S-e964b6,A-bcbe98,2024-12-30,,Basic,46,874,10488,f,f,f,monthly,t,no_change
S-6c1ca6,A-e1b9cd,2024-12-05,,Pro,40,1960,23520,f,f,f,monthly,f,no_change
S-ce887e,A-cd458b,2024-10-04,,Enterprise,10,1990,23880,f,f,f,annual,t,no_change
S-95c2e3,A-86cdb4,2024-12-19,,Pro,8,392,4704,f,f,f,monthly,t,no_change
S-f55146,A-417d2f,2024-09-21,,Enterprise,14,0,0,t,f,f,annual,t,no_change
S-04ec2f,A-faa28c,2024-02-11,,Pro,48,2352,28224,f,f,f,annual,t,no_change
S-89a8a2,A-72799b,2024-10-21,,Pro,61,2989,35868,f,f,f,annual,t,no_change
S-ac8fd3,A-484819,2024-11-13,,Enterprise,18,3582,42984,f,t,f,monthly,t,upgrade
S-70addb,A-692f18,2024-10-05,,Basic,10,190,2280,f,f,f,monthly,f,no_change
S-1261fb,A-fd7ad3,2024-11-29,,Pro,1,49,588,f,f,f,monthly,f,no_change
S-561d54,A-0a282f,2024-11-10,,Pro,1,49,588,f,f,f,annual,t,no_change
S-f6f848,A-c37601,2024-12-28,,Pro,6,294,3528,f,f,f,annual,t,no_change
S-c021c2,A-bd4708,2024-07-24,,Enterprise,37,7363,88356,f,f,f,annual,t,no_change
S-b91501,A-ce66f8,2024-07-19,,Pro,29,1421,17052,f,f,f,annual,t,no_change
S-d507da,A-aa9511,2023-11-01,,Enterprise,23,4577,54924,f,f,f,annual,t,no_change
S-6bf118,A-50f3f7,2024-11-06,,Basic,117,2223,26676,f,f,f,monthly,t,no_change
S-f2f40c,A-7f4db3,2024-06-29,,Enterprise,45,8955,107460,f,f,f,annual,t,no_change
S-a9bfe0,A-4bfa33,2024-12-12,2024-12-29,Pro,9,441,5292,f,f,f,monthly,f,no_change
S-96bb5c,A-832ec2,2024-05-26,,Basic,12,228,2736,f,t,f,monthly,f,upgrade
S-fd12a3,A-ed510f,2023-07-17,2023-10-09,Basic,42,798,9576,f,f,f,annual,f,no_change
S-7e5af5,A-1d5444,2024-03-19,,Basic,24,456,5472,f,f,f,annual,t,no_change
S-3a5c75,A-a8d89d,2024-12-05,,Basic,17,323,3876,f,f,f,annual,t,no_change
S-211bc2,A-3b5cd1,2024-11-24,,Enterprise,13,2587,31044,f,f,f,annual,f,no_change
S-1f5faf,A-34ea2f,2024-10-03,2024-12-20,Enterprise,8,0,0,t,f,f,monthly,f,no_change
S-54b286,A-0532a9,2024-12-20,,Pro,26,1274,15288,f,t,f,monthly,f,upgrade
S-8cfc1b,A-798a3f,2024-08-14,,Enterprise,26,5174,62088,f,f,f,annual,t,no_change
S-3c3a3e,A-0baac2,2024-06-02,2024-09-13,Enterprise,29,5771,69252,f,f,f,annual,t,no_change
S-d735d1,A-0f3e88,2023-09-23,,Basic,24,456,5472,f,f,f,monthly,t,no_change
S-87b9f7,A-39868b,2024-11-28,,Basic,17,0,0,t,f,f,annual,f,no_change
S-bfc2c2,A-7f8241,2023-09-06,,Pro,34,1666,19992,f,f,f,monthly,t,no_change
S-d19da0,A-7da956,2024-11-04,,Basic,13,247,2964,f,f,f,annual,t,no_change
S-683e1e,A-91e948,2024-11-09,,Enterprise,41,8159,97908,f,f,f,monthly,t,no_change
S-b38152,A-f97b9a,2024-04-14,,Enterprise,30,5970,71640,f,f,f,annual,t,no_change
S-5f4cc6,A-378b99,2024-10-14,,Pro,16,0,0,t,f,f,monthly,t,no_change
S-0fa88d,A-54ecc2,2024-09-27,,Basic,6,114,1368,f,f,f,monthly,t,no_change
S-0d4d11,A-d77f4c,2023-11-10,,Basic,41,0,0,t,f,t,monthly,t,downgrade
S-21393c,A-65a46c,2024-04-14,,Enterprise,9,1791,21492,f,t,f,monthly,t,upgrade
S-cdde2b,A-c7ffc2,2023-07-19,,Basic,30,570,6840,f,t,f,monthly,f,upgrade
S-965b1c,A-a8d89d,2024-06-16,,Pro,14,686,8232,f,f,f,monthly,t,no_change
S-b4dd00,A-4c56c9,2024-12-24,,Basic,52,988,11856,f,f,f,annual,t,no_change
S-c284ce,A-0f3e88,2024-02-03,,Enterprise,11,2189,26268,f,f,f,monthly,t,no_change
S-4d260c,A-d5a319,2023-06-27,,Pro,15,0,0,t,f,f,annual,t,no_change
S-d9821f,A-faa28c,2024-06-20,,Basic,48,912,10944,f,f,f,annual,t,no_change
S-dd8371,A-fa2041,2024-07-25,,Basic,15,285,3420,f,f,f,annual,t,no_change
S-7ab68f,A-bcbe98,2024-09-18,,Basic,46,0,0,t,f,f,annual,t,no_change
S-c619d6,A-ae052e,2024-09-02,,Pro,39,1911,22932,f,f,f,annual,t,no_change
S-4e00a0,A-eb7c38,2024-11-01,,Pro,14,686,8232,f,f,f,annual,t,no_change
S-a0af0a,A-e60f9d,2024-12-19,,Enterprise,29,5771,69252,f,f,f,monthly,t,no_change
S-a67e83,A-c4ea60,2024-10-28,,Pro,18,882,10584,f,f,f,monthly,t,no_change
S-9c735f,A-d49cc5,2024-07-06,,Basic,50,950,11400,f,f,f,annual,t,no_change
S-4970c1,A-56962b,2024-09-03,,Basic,163,3097,37164,f,f,f,annual,t,no_change
S-a46dd4,A-5a215a,2024-09-18,,Enterprise,87,17313,207756,f,f,f,annual,t,no_change
S-96ead2,A-6a4e2d,2024-09-13,,Basic,26,494,5928,f,f,f,annual,t,no_change
S-4d8633,A-e83938,2024-07-17,,Pro,31,1519,18228,f,f,f,monthly,t,no_change
S-788739,A-700ade,2024-11-07,,Enterprise,13,2587,31044,f,f,f,monthly,t,no_change
S-0380a3,A-922109,2024-04-06,,Pro,3,147,1764,f,f,f,annual,t,no_change
S-e8eb5c,A-dfbd31,2024-09-17,,Pro,43,2107,25284,f,t,f,monthly,t,upgrade
S-cb100e,A-ff79f2,2024-10-21,,Basic,53,1007,12084,f,t,f,annual,t,upgrade
S-c26c22,A-dec005,2023-10-17,,Basic,21,0,0,t,f,f,annual,f,no_change
S-1cf9b0,A-922109,2024-07-15,2024-12-27,Pro,9,441,5292,f,f,f,monthly,f,no_change
S-26bf58,A-65a46c,2024-05-05,,Pro,37,1813,21756,f,f,f,monthly,t,no_change
S-106bf6,A-09540c,2024-08-04,,Basic,67,1273,15276,f,f,f,monthly,t,no_change
S-511e50,A-3c1a3f,2024-10-13,,Enterprise,1,199,2388,f,f,f,annual,t,no_change
S-69b070,A-a6d261,2024-09-18,,Enterprise,27,5373,64476,f,t,f,annual,t,upgrade
S-648397,A-5fe118,2024-12-02,,Pro,123,6027,72324,f,f,f,monthly,t,no_change
S-3ceff3,A-029f69,2024-09-14,,Enterprise,15,2985,35820,f,f,f,annual,t,no_change
S-3d8c2f,A-51ec1b,2024-10-20,2024-11-27,Pro,23,1127,13524,f,t,t,monthly,t,conflict
S-1be5a9,A-d26ab4,2024-11-21,,Enterprise,27,5373,64476,f,f,f,monthly,t,no_change
S-507731,A-e43bf7,2024-06-02,,Pro,44,2156,25872,f,f,f,annual,t,no_change
S-04b127,A-a6d261,2023-12-13,,Basic,9,171,2052,f,f,f,monthly,t,no_change
S-e27e43,A-700ade,2024-11-19,,Enterprise,48,9552,114624,f,f,f,monthly,t,no_change
S-6100a4,A-b30291,2024-10-21,,Pro,47,0,0,t,f,f,annual,t,no_change
S-b099ea,A-ac9111,2024-12-21,,Enterprise,21,4179,50148,f,f,f,monthly,t,no_change
S-dcc084,A-526d93,2024-10-01,,Basic,43,817,9804,f,f,f,monthly,t,no_change
S-165850,A-d5a319,2023-09-25,,Pro,15,735,8820,f,f,f,annual,t,no_change
S-367d84,A-68f37c,2023-12-31,,Pro,11,539,6468,f,f,f,monthly,t,no_change
S-db7c1d,A-4814a3,2024-10-05,,Basic,87,1653,19836,f,f,f,monthly,t,no_change
S-303f63,A-ba6516,2024-04-03,,Basic,27,513,6156,f,f,f,monthly,t,no_change
S-f2b79f,A-65aeb5,2024-05-08,,Pro,9,441,5292,f,f,t,monthly,f,downgrade
S-806d7b,A-cb5333,2024-07-29,,Basic,37,703,8436,f,f,f,annual,t,no_change
S-04fd47,A-0a282f,2024-10-27,,Basic,12,228,2736,f,f,f,annual,t,no_change
S-cc9b9d,A-94f8c9,2024-11-25,,Enterprise,13,2587,31044,f,f,f,annual,t,no_change
S-76bf6c,A-1f559b,2023-12-21,,Pro,5,245,2940,f,f,f,annual,t,no_change
S-46852c,A-58b9ff,2024-09-26,,Enterprise,76,15124,181488,f,f,f,monthly,t,no_change
S-9a0b2f,A-756192,2023-09-17,,Pro,19,0,0,t,t,f,monthly,t,upgrade
S-06447b,A-17939a,2024-12-27,,Pro,1,49,588,f,f,f,annual,t,no_change
S-c6e62c,A-a09355,2024-10-21,,Enterprise,14,2786,33432,f,f,f,annual,t,no_change
S-b5162d,A-202b67,2024-10-09,,Enterprise,29,5771,69252,f,f,f,monthly,t,no_change
S-e98121,A-56962b,2024-12-15,,Enterprise,163,32437,389244,f,f,f,monthly,t,no_change
S-2852dd,A-e51ec7,2024-12-19,,Enterprise,10,1990,23880,f,f,f,monthly,t,no_change
S-128f55,A-751c58,2024-09-16,,Pro,45,2205,26460,f,f,f,annual,t,no_change
S-615487,A-fa3095,2024-05-16,,Basic,70,1330,15960,f,f,f,annual,t,no_change
S-c95ecc,A-bb1eaa,2024-06-30,,Enterprise,21,4179,50148,f,f,f,monthly,t,no_change
S-a2ee32,A-2922b6,2024-12-15,,Basic,15,285,3420,f,f,f,monthly,t,no_change
S-8eab5b,A-2e3bad,2024-01-14,2024-03-01,Pro,61,2989,35868,f,f,f,annual,t,no_change
S-3223a2,A-13466a,2024-09-20,,Basic,9,171,2052,f,f,f,annual,t,no_change
S-b81ed3,A-ee42db,2024-02-10,,Pro,13,0,0,t,f,f,annual,t,no_change
S-d031a4,A-cdf020,2024-10-09,,Pro,44,2156,25872,f,f,f,monthly,t,no_change
S-5a2a05,A-9f9299,2024-04-04,,Basic,28,532,6384,f,f,f,monthly,t,no_change
S-aa3dd4,A-aa9511,2024-09-23,,Enterprise,58,0,0,t,f,f,monthly,t,no_change
S-cfcb11,A-b3fe05,2024-12-20,,Basic,19,0,0,t,f,f,annual,f,no_change
S-a5a9b8,A-94c3cd,2024-09-29,,Basic,45,855,10260,f,f,f,annual,f,no_change
S-b559da,A-e19ff6,2023-08-09,,Basic,8,152,1824,f,f,f,annual,t,no_change
S-43c80c,A-118d55,2024-12-25,,Pro,12,588,7056,f,f,f,annual,t,no_change
S-5d5699,A-1b9609,2024-06-16,,Enterprise,35,6965,83580,f,f,f,annual,t,no_change
S-e44044,A-eb2fdc,2024-12-19,,Basic,31,589,7068,f,f,f,annual,t,no_change
S-83f2e5,A-e1462e,2023-12-01,,Enterprise,29,5771,69252,f,t,f,monthly,t,upgrade
S-ba3fc7,A-dcc2f0,2024-10-25,,Enterprise,15,2985,35820,f,f,f,annual,t,no_change
S-b51d34,A-2d1036,2024-10-13,2024-11-24,Enterprise,69,13731,164772,f,f,f,annual,t,no_change
S-8a3abd,A-6f8ad2,2024-08-23,,Pro,26,1274,15288,f,f,f,annual,t,no_change
S-f677d3,A-dec005,2024-09-22,,Basic,21,399,4788,f,f,f,monthly,t,no_change
S-e7e4bd,A-1f0ac7,2024-02-15,,Enterprise,24,4776,57312,f,f,f,annual,t,no_change
S-1c23d2,A-186a44,2024-11-14,,Pro,20,0,0,t,f,f,monthly,t,no_change
S-22778a,A-328bd0,2024-02-28,,Basic,18,342,4104,f,f,f,monthly,f,no_change
S-c3b622,A-82d8a6,2024-12-29,,Pro,5,0,0,t,t,f,annual,t,upgrade
S-33598f,A-32fb14,2024-11-09,,Enterprise,26,5174,62088,f,f,f,annual,t,no_change
S-32e881,A-029f69,2024-10-10,2024-11-16,Pro,3,0,0,t,f,f,monthly,t,no_change
S-0b054a,A-4e960a,2024-06-01,,Basic,40,760,9120,f,f,f,annual,t,no_change
S-71c55a,A-296d7c,2024-06-08,,Basic,2,38,456,f,f,f,annual,f,no_change
S-269b4a,A-5b1bcd,2024-02-15,,Enterprise,73,14527,174324,f,f,f,monthly,t,no_change
S-93592e,A-202b67,2024-05-18,,Pro,61,2989,35868,f,f,f,monthly,t,no_change
S-bba658,A-e4bf56,2024-12-17,,Basic,17,323,3876,f,f,f,monthly,f,no_change
S-073381,A-2bc93d,2024-09-11,2024-09-27,Basic,14,266,3192,f,f,f,monthly,f,no_change
S-c0820a,A-6a7c9d,2024-12-26,,Pro,26,1274,15288,f,f,f,annual,t,no_change
S-dd73ac,A-39b19f,2024-05-17,,Enterprise,14,2786,33432,f,f,f,monthly,f,no_change
S-e32b16,A-d77f4c,2024-11-20,,Enterprise,29,5771,69252,f,f,f,annual,t,no_change
S-070d42,A-684255,2024-05-23,,Pro,23,1127,13524,f,t,f,annual,t,upgrade
S-396546,A-832ec2,2024-02-02,,Enterprise,19,3781,45372,f,f,f,monthly,f,no_change
S-c22c29,A-692f18,2024-12-15,2024-12-17,Enterprise,28,5572,66864,f,f,f,annual,t,no_change
S-e73cdf,A-b7ef83,2024-11-08,,Enterprise,44,8756,105072,f,f,f,annual,f,no_change
S-1976bb,A-eb2fdc,2024-06-13,,Basic,31,589,7068,f,f,f,monthly,t,no_change
S-3f08d7,A-d792a6,2023-10-13,,Enterprise,4,796,9552,f,f,t,monthly,t,downgrade
S-db6454,A-0f3e88,2024-10-08,,Basic,11,209,2508,f,f,f,monthly,t,no_change
S-6ab430,A-b07b56,2024-11-24,,Pro,25,1225,14700,f,f,f,monthly,t,no_change
S-04d260,A-d82ef9,2024-07-14,,Pro,26,0,0,t,f,f,annual,f,no_change
S-77f7fd,A-425e76,2024-08-06,,Pro,27,1323,15876,f,f,f,monthly,t,no_change
S-456d47,A-7da956,2024-10-08,,Enterprise,13,2587,31044,f,f,f,monthly,t,no_change
S-9780e9,A-dcc2f0,2024-09-02,,Basic,15,0,0,t,f,f,annual,t,no_change
S-e477e9,A-c16101,2024-09-06,,Pro,7,343,4116,f,f,f,monthly,t,no_change
S-020dce,A-10b8da,2024-07-05,,Enterprise,14,2786,33432,f,f,f,monthly,f,no_change
S-ae6295,A-50f3f7,2024-05-06,,Pro,31,1519,18228,f,f,t,annual,t,downgrade
S-067c38,A-3b5cd1,2024-01-03,,Basic,16,304,3648,f,f,f,monthly,t,no_change
S-0aedf8,A-a7bd4b,2024-01-13,,Basic,48,912,10944,f,f,f,monthly,t,no_change
S-8bb388,A-883b7d,2024-08-22,,Enterprise,50,9950,119400,f,f,f,annual,t,no_change
S-e8d48e,A-2edab2,2024-06-19,,Enterprise,17,3383,40596,f,f,f,annual,t,no_change
S-2d63e2,A-4e960a,2024-08-03,,Pro,12,588,7056,f,f,f,monthly,t,no_change
S-4695b8,A-ad64c6,2024-08-15,2024-11-11,Pro,12,588,7056,f,f,f,annual,t,no_change
S-2e84f2,A-ee42db,2024-08-10,,Enterprise,13,2587,31044,f,f,f,annual,t,no_change
S-9de4eb,A-039727,2024-12-06,,Enterprise,25,4975,59700,f,f,f,monthly,t,no_change
S-18565e,A-463db0,2024-12-26,,Enterprise,42,8358,100296,f,f,f,monthly,f,no_change
S-012b26,A-df1e44,2024-10-29,,Enterprise,13,2587,31044,f,f,f,annual,t,no_change
S-7b7e04,A-7f8241,2023-10-12,,Enterprise,34,6766,81192,f,f,f,annual,t,no_change
S-896e2f,A-712426,2024-11-28,,Pro,18,882,10584,f,t,f,annual,t,upgrade
S-f482de,A-cdf020,2024-04-11,,Basic,23,0,0,t,f,f,monthly,t,no_change
S-140813,A-2b9d3e,2023-11-21,,Enterprise,5,995,11940,f,f,f,annual,t,no_change
S-a7524a,A-54ecc2,2024-08-25,,Pro,13,637,7644,f,f,f,monthly,t,no_change
S-2fc028,A-3b37d9,2023-11-13,2024-11-27,Enterprise,23,4577,54924,f,t,f,annual,t,upgrade
S-606747,A-65aeb5,2024-08-04,,Enterprise,9,1791,21492,f,f,f,monthly,t,no_change
S-92a38d,A-779e4e,2024-09-14,,Basic,19,361,4332,f,f,f,monthly,t,no_change
S-c89bff,A-68f37c,2024-02-23,,Basic,12,228,2736,f,f,f,monthly,t,no_change
S-3d5e0c,A-b07b56,2024-11-26,,Basic,25,0,0,t,f,f,monthly,t,no_change
S-2359a2,A-c7ffc2,2024-03-12,,Enterprise,30,5970,71640,f,f,f,annual,f,no_change
S-63c794,A-158f4e,2023-10-11,,Pro,61,2989,35868,f,f,f,annual,t,no_change
S-87ebe6,A-d27f50,2024-10-20,,Enterprise,44,8756,105072,f,f,f,monthly,f,no_change
S-12c163,A-bb3bd4,2024-12-16,,Enterprise,23,0,0,t,f,f,annual,t,no_change
S-684915,A-bd4708,2024-12-05,,Enterprise,37,0,0,t,f,f,annual,t,no_change
S-6b7487,A-e61e98,2024-05-13,,Pro,19,931,11172,f,t,f,annual,t,upgrade
S-911e27,A-4c6f11,2024-07-14,,Basic,35,665,7980,f,f,f,monthly,f,no_change
S-a0a358,A-af0cd2,2023-10-25,,Basic,19,361,4332,f,f,f,annual,t,no_change
S-373490,A-756192,2024-09-28,,Enterprise,19,0,0,t,f,f,monthly,t,no_change
S-94aaef,A-098560,2023-12-10,,Pro,35,1715,20580,f,t,f,annual,f,upgrade
S-ea66df,A-712533,2024-10-01,,Pro,36,1764,21168,f,f,f,monthly,t,no_change
S-2176da,A-cbd1a3,2024-11-26,,Enterprise,18,3582,42984,f,f,f,monthly,t,no_change
S-a64940,A-2922b6,2024-12-23,,Enterprise,35,6965,83580,f,f,f,monthly,t,no_change
S-289702,A-00bed1,2024-09-01,,Enterprise,28,5572,66864,f,f,f,annual,f,no_change
S-30fa6f,A-e1b9cd,2023-03-21,2024-12-04,Pro,40,1960,23520,f,f,f,monthly,t,no_change
S-65bb33,A-157070,2024-08-26,,Enterprise,16,3184,38208,f,f,f,annual,f,no_change
S-5d434f,A-82861f,2024-05-18,,Pro,41,2009,24108,f,f,f,monthly,t,no_change
S-9ea111,A-0354fe,2024-12-10,,Enterprise,34,6766,81192,f,f,f,monthly,f,no_change
S-46526e,A-39ddf4,2024-12-10,,Pro,44,2156,25872,f,f,f,annual,f,no_change
S-f713a1,A-cb5333,2024-07-26,,Basic,33,627,7524,f,f,f,annual,t,no_change
S-5a5338,A-5ed98d,2024-12-21,,Basic,38,0,0,t,f,f,annual,t,no_change
S-a94ec7,A-f92792,2024-09-17,,Basic,18,342,4104,f,f,f,monthly,f,no_change
S-f9e5e9,A-f19409,2024-10-27,,Pro,23,1127,13524,f,f,f,annual,t,no_change
S-8486d2,A-7df7a7,2024-12-28,,Enterprise,30,5970,71640,f,f,f,annual,t,no_change
S-b479cd,A-f17767,2023-07-30,,Pro,9,441,5292,f,f,f,monthly,t,no_change
S-a5d1e3,A-e19ff6,2024-07-01,,Basic,18,342,4104,f,f,f,monthly,t,no_change
S-c1eb68,A-81edc3,2024-11-02,,Basic,32,608,7296,f,t,f,monthly,f,upgrade
S-f429e0,A-b44e3e,2024-02-28,,Enterprise,79,15721,188652,f,t,f,annual,t,upgrade
S-0ed0cb,A-cc102e,2024-12-11,,Pro,13,0,0,t,f,f,monthly,t,no_change
S-0c43c2,A-0f6450,2024-12-30,,Pro,28,1372,16464,f,f,f,monthly,f,no_change
S-73fc8f,A-0dbdc6,2024-10-25,,Enterprise,30,5970,71640,f,f,f,monthly,f,no_change
S-4ad7b1,A-3c1a3f,2024-04-28,,Enterprise,2,398,4776,f,f,t,monthly,t,downgrade
S-909b7f,A-eafc6e,2024-08-16,,Enterprise,27,5373,64476,f,f,f,monthly,t,no_change
S-2de449,A-702032,2024-04-24,,Enterprise,28,5572,66864,f,f,f,annual,t,no_change
S-7bcd95,A-9123ac,2023-10-25,,Basic,9,171,2052,f,f,f,monthly,t,no_change
S-3fb251,A-87aa7b,2024-07-22,,Enterprise,50,0,0,t,t,f,monthly,f,upgrade
S-69a807,A-40de06,2023-10-28,,Pro,28,1372,16464,f,f,f,annual,t,no_change
S-cfaa97,A-c9bb3e,2024-09-13,,Basic,26,494,5928,f,f,f,monthly,t,no_change
S-0e6b77,A-7c5768,2024-11-04,,Basic,50,950,11400,f,f,f,annual,t,no_change
S-224bca,A-3b5cd1,2024-02-27,,Enterprise,18,3582,42984,f,f,f,monthly,f,no_change
S-a68b52,A-e89151,2024-12-17,,Enterprise,44,8756,105072,f,f,f,annual,t,no_change
S-aabbf4,A-54d94a,2024-01-06,,Pro,52,2548,30576,f,t,f,annual,t,upgrade
S-1cefc9,A-10b8f2,2024-12-16,,Pro,48,2352,28224,f,f,f,annual,t,no_change
S-61cc6f,A-d4e0d4,2024-12-14,,Enterprise,117,23283,279396,f,t,f,annual,t,upgrade
S-3b7f8e,A-625d0b,2024-10-07,,Enterprise,9,1791,21492,f,f,f,monthly,t,no_change
S-104ed3,A-855a48,2024-03-02,,Basic,14,266,3192,f,f,f,annual,t,no_change
S-b86304,A-462d45,2024-05-07,,Pro,19,931,11172,f,f,f,annual,t,no_change
S-b192d9,A-ffdfd5,2024-09-09,,Pro,14,0,0,t,t,f,monthly,t,upgrade
S-b156cf,A-625d0b,2024-11-22,,Pro,9,441,5292,f,f,f,annual,t,no_change
